set,lens,photo,raw_file,cam_make,cam_model,lens_model,focal_length_mm,fnumber,iso,exposure_time,focus_distance
train,lumix_lens,wood_bench3,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,wood_bench3,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,chairs1,burst_0.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_1.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_10.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_11.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_12.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_13.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_14.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_15.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_16.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_17.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_18.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_19.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_2.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_20.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_21.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_22.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_23.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_24.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_25.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_26.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_27.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_28.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_29.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_3.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_4.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_5.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_6.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_7.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_8.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,chairs1,burst_9.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,stairs1,burst_0.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_1.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_10.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_11.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_12.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_13.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_14.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_15.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_16.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_17.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_18.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_19.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_2.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_20.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_21.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_22.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_23.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_24.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_25.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_26.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_27.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_28.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_29.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_3.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_4.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_5.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_6.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_7.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_8.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,stairs1,burst_9.rw2,Panasonic,DC-GX9,,25,4,1600,0.1,
train,lumix_lens,table_chair,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,table_chair,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0004,
train,lumix_lens,coffee_cup_chair,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,coffee_cup_chair,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,6.25e-05,
train,lumix_lens,books1,burst_0.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_1.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_10.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_11.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_12.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_13.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_14.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_15.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_16.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_17.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_18.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_19.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_2.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_20.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_21.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_22.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_23.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_24.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_25.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_26.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_27.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_28.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_29.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_3.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_4.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_5.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_6.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_7.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_8.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,books1,burst_9.rw2,Panasonic,DC-GX9,,25,4,1600,0.03333333333,
train,lumix_lens,electric_outlet_desk,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,electric_outlet_desk,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.0015625,
train,lumix_lens,warning_sign,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,warning_sign,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.005,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_12.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_13.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_14.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_15.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_16.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_17.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_18.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_19.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_2.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_20.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_21.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_22.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_23.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_24.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_25.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_26.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_27.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_28.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_29.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_3.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_4.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_5.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_6.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_7.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_8.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,stone_eastern_red_cedar_tree,burst_9.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.003125,
train,lumix_lens,street_lamp,burst_0.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.00025,
train,lumix_lens,street_lamp,burst_1.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.00025,
train,lumix_lens,street_lamp,burst_10.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.00025,
train,lumix_lens,street_lamp,burst_11.rw2,Panasonic,DC-GX9,,25,3.5,1600,0.00025,
